feature,star neighbors
102715,117633 132811 145191
102716,115792 117627 132812 143003 145190 151425
102717,117628 132813 145189
102718,117629 132814 145188
102719,117630 132815 145187
102720,117631 132816 145186
102721,117632 132817 145185
102722,117618 132818 145184
102723,117617 132792 145183
102724,117622 132807 145224
102725,117689 132734 145561
102726,118302 132761 145563
102727,118443 132821 145576
102728,119256 132825 145588
102729,119257 132826 145587
102730,119258 132827 145586
102731,119259 132828 145585
102732,119261 132829 145584
102733,119210 119268 132830 132885 145528 145583
102734,119262 132831 145582
102735,119263 132832 145581
102736,119264 132833 145580
102737,119265 132834 145605
102738,119266 132835 145606
102739,119267 132836 145607
102740,119218 132837 145608
102741,119217 132838 145634
102742,119216 132839 145633
102743,119181 132840 145632
102744,119166 132841 145631
102745,119167 132842 145630
102746,119168 132843 145629
102747,119169 132844 145628
102748,119170 132845 145627
102749,119171 132846 145626
102750,119173 132847 145625
102751,119180 132864 145624
102752,119174 126549 131645 132880 145623 158427
102753,119255 132824 145589
102754,119254 132823 145590
102755,119260 132848 145591
102756,119270 132849 145592
102757,119224 132854 145442
102758,119223 132855 145441
102759,119222 132856 145440
102760,119221 132857 145439
102761,119220 132858 145438
102762,119219 132859 145437
102763,119242 132860 145436
102764,119251 132861 145435
102765,119252 132862 145434
102766,119253 132863 145433
102767,119272 126089 132865 133159 145503
102768,119273 121184 132878 140400 145518 155448
102769,119175 132923 145635
102770,119274 132866 145519
102771,119276 132868 145604
102772,119277 128556 132869 135536 145603 147360
102773,119279 132870 145602
102774,119286 132871 145601
102775,119280 132872 145600
102776,119281 132873 145599
102777,119282 132874 145598
102778,119283 132875 145597
102779,119284 132876 145596
102780,117249 119285 132877 144412 145595 151869
102781,119271 132851 145594
102782,119278 132850 145593
102783,119275 132867 145520
102784,119226 132852 145444
102785,119176 132881 145622
102786,119178 132912 145619
102787,119209 132884 145529
102788,119210 119268 132830 132885 145528 145583
102789,119211 132886 145527
102790,119212 132887 145526
102791,119213 132888 145525
102792,119214 132889 145524
102793,119200 132890 145523
102794,119199 132891 145522
102795,119198 132892 145521
102796,119197 132893 145546
102797,119196 132894 145547
102798,119195 132895 145548
102799,119194 132896 145549
102800,119193 132897 136138 145575 157190
102801,119192 132898 145574
102802,119191 132899 145573
102803,119190 132900 145572
102804,119189 132901 145571
102805,119188 132902 145570
102806,119187 132903 145569
102807,119186 132904 145568
102808,119185 132905 145567
102809,119184 132906 145566
102810,118445 132822 145565
102811,118444 132879 145564
102812,119215 132883 145530
102813,119208 132882 145531
102814,119206 132907 145532
102815,118207 119205 132908 133600 145533 145784
102816,119179 132913 145618
102817,119165 132914 145617
102818,119164 132915 145616
102819,119163 132916 145615
102820,119162 132917 145614
102821,119161 132918 145613
102822,119160 132919 145612
102823,119159 132920 145611
102824,119158 132921 145610
102825,119157 132922 145609
102826,119156 132924 145579
102827,119155 132937 145621
102828,119177 132911 145620
102829,119154 132925 145578
102830,119152 132927 145545
102831,119151 132928 145544
102832,119150 132929 145543
102833,119149 132930 145542
102834,119172 132931 145541
102835,119182 132932 145540
102836,119207 132933 145539
102837,119183 132934 145538
102838,119201 132935 145537
102839,119202 132936 145536
102840,119203 132910 145535
102841,119204 132909 145534
102842,119153 132926 145562
102843,118240 133761 145680
102844,118239 132940 145679
102845,118238 133557 145678
102846,128073 135058 148762
102847,128072 135057 148761
102848,128071 135082 148760
102849,128070 135084 148759
102850,128069 135111 148758
102851,128068 135085 148757
102852,128067 135110 148756
102853,128066 135109 148755
102854,128087 135108 148754
102855,128134 135107 148779
102856,128135 135106 148780
102857,128136 135105 148781
102858,128203 135104 148782
102859,128202 135103 148808
102860,128201 135102 148807
102861,128200 135101 148806
102862,128199 135100 138912 148805
102863,128198 135099 148804
102864,128197 135098 148803
102865,128196 135097 148802
102866,128195 135096 148801
102867,128204 135095 148800
102868,128194 135094 148799
102869,128192 130442 135093 148798
102870,128191 135092 148797
102871,127922 128074 135059 135223 148763 148898
102872,128190 135091 148809
102873,128076 135060 148764
102874,128077 135062 148766
102875,128055 135145 148144
102876,128054 135144 148143
102877,128053 135114 148142
102878,128052 135113 148141
102879,128051 135112 148140
102880,128050 135083 148139
102881,128049 135081 147932 148138
102882,128048 135080 148137
102883,128047 135079 148136
102884,128046 135078 148222
102885,128045 135077 148457
102886,128044 135076 148458
102887,128043 135075 148459
102888,128062 135074 148778
102889,128063 135073 148777
102890,128064 135072 148776
102891,128065 135071 148775
102892,128085 135070 148774
102893,128084 135069 148773
102894,128083 135068 148772
102895,128082 135067 148771
102896,128081 135066 148770
102897,128080 135065 148769
102898,128079 135064 148768
102899,128078 135063 148767
102900,128086 135061 148765
102901,128189 135090 148796
102902,128188 135089 148794
102903,128187 135088 148793
102904,128169 135233 148703
102905,128155 135258 148702
102906,128154 135259 148701
102907,128153 135260 148700
102908,128152 135261 148699
102909,128151 135287 148698
102910,128150 135286 148697
102911,128149 135285 148696
102912,128148 135284 148695
102913,128147 135283 148720
102914,128146 135282 148721
102915,128145 135281 148722
102916,128144 135280 148723
102917,128143 135279 148749
102918,128142 135278 148748
102919,128141 135277 148747
102920,128140 135276 148746
102921,128139 135288 148745
102922,128138 135275 148744
102923,128137 135273 148743
102924,128156 135272 148742
102925,128157 135271 148741
102926,128158 135270 148740
102927,128159 135269 148739
102928,128179 128410 135268 135684 148738
102929,128181 135234 148704
102930,128182 135235 148705
102931,128183 135236 148706
102932,128208 135237 148707
102933,128186 135087 148792
102934,128185 135086 148791
102935,128184 135156 148790
102936,128193 135171 148789
102937,128206 135172 148788
102938,128217 135173 148787
102939,128207 135257 148786
102940,128227 135256 148785
102941,128226 135255 148784
102942,128225 135254 148783
102943,128224 135253 148753
102944,128223 135252 148795
102945,128056 135146 148145
102946,128222 135251 148752
102947,128220 135249 148719
102948,128219 135248 148718
102949,128228 135247 148717
102950,128218 135246 148716
102951,128216 135245 148715
102952,128215 135244 148714
102953,128214 135243 148713
102954,128213 135242 148712
102955,128212 135241 148711
102956,128211 135240 148710
102957,128210 135239 148709
102958,128209 135238 148708
102959,128221 135250 148736
102960,128057 135147 148146
102961,128058 135148 148147
102962,128059 135149 148149
102963,118081 133059 148173
102964,118057 133060 148172
102965,118075 133061 148171
102966,118076 133062 148170
102967,118077 133063 148169
102968,118078 133064 148168
102969,118079 133065 148167
102970,115735 118080 133066 141741 148166 151339
102971,118082 133067 148191
102972,118033 118089 133068 133105 148186 148192
102973,118083 133069 148193
102974,118084 133070 148194
102975,118085 133071 148220
102976,117609 118086 132768 133072 145175 148219 150932
102977,118087 133073 148218
102978,118088 130015 133074 137038 148217 157560
102979,118074 133075 148216
102980,118073 133076 148215
102981,118072 133077 148214
102982,118071 133078 148213
102983,118070 133079 147812 148212
102984,118069 133080 148211
102985,117839 118068 132119 133081 145352 148210
102986,118067 133082 148209
102987,118066 133099 148221
102988,118056 133058 148174
102989,118046 133083 148175
102990,118023 133084 148176
102991,118024 133085 148177
102992,118043 133088 148027
102993,118044 133089 148026
102994,118045 133090 148025
102995,118047 133091 148024
102996,118054 133092 148023
102997,118048 133093 148022
102998,118049 133094 148021
102999,118050 133095 148020
103000,118051 133096 148019
103001,118052 133097 148089
103002,118053 133098 148104
103003,118039 133100 148105
103004,118065 133115 148208
103005,118038 133113 148106
103006,118036 133102 148189
103007,118035 133103 148188
103008,118034 133104 148187
103009,118033 118089 133068 133105 148186 148192
103010,118032 133106 148185
103011,118031 133107 148184
103012,118030 133108 148183
103013,118029 133109 148182
103014,118028 133110 148181
103015,118027 133111 148180
103016,118026 133112 148179
103017,118025 133086 148178
103018,118037 133101 148190
103019,128178 135267 148750
103020,118064 133158 148206
103021,118062 133146 148204
103022,128131 135115 148114
103023,128130 135140 148113
103024,128129 135141 148112
103025,128128 135142 148111
103026,128127 135143 148110
103027,128126 135169 148109
103028,128125 135168 148108
103029,128124 135167 148107
103030,128133 135166 148132
103031,128123 135165 148133
103032,128121 135164 148134
103033,128120 135163 148135
103034,128119 135162 148161
103035,128118 135161 148160
103036,128117 135160 148159
103037,128116 135159 148158
103038,128115 135158 148157
103039,128114 135170 148156
103040,128113 135157 148155
103041,128089 135155 148154
103042,128122 135154 148153
103043,128088 135153 148152
103044,128075 135152 148151
103045,128061 135151 148150
103046,128060 135150 148162
103047,128132 135116 148115
103048,128112 135117 148116
103049,128111 135118 148117
103050,128110 135119 148118
103051,118061 133147 148203
103052,118060 133148 148202
103053,118058 133149 148201
103054,121065 136116 148200
103055,124071 145166 160214
103056,119570 143640 148198
103057,128108 135139 148197
103058,128107 135138 148196
103059,128106 135137 148195
103060,128105 135136 148165
103061,128104 135135 148207
103062,128103 135134 148164
103063,118063 133116 148205
103064,128102 135133 148148
103065,128100 135131 148130
103066,128099 135130 148129
103067,128098 135129 148128
103068,128097 135128 148127
103069,128096 135127 148126
103070,128095 135126 148125
103071,128094 135125 148124
103072,128093 135124 148123
103073,128092 135123 148122
103074,128091 135122 148121
103075,128090 135121 148120
103076,128109 135120 148119
103077,128101 135132 148131
103078,118042 133087 148028
103079,128177 135266 148737
103080,128175 135264 148734
103081,128029 134823 148527
103082,128027 134822 148526
103083,128026 134847 148525
103084,128025 134849 148524
103085,128024 134876 148523
103086,128023 134850 148522
103087,128022 134875 148521
103088,128021 134874 148520
